Date Collected,Sample.ID,Region,Population,MaterNAl_Family,Individual,B_Number of Stomata,B_Max. Length_Stomata1,B_MidWidth_Stomata1,B_MidWidth_GuardCell_A_Stomata 1,B_MidWidth_GuardCell_B_Stomata1,B_Max. Length_Stomata2,B_MidWidth_Stomata2,B_MidWidth_GuardCell_A_Stomata 2,B_MidWidth_GuardCell_B_Stomata2,B_Max. Length_Stomata3,B_MidWidth_Stomata3,B_MidWidth_GuardCell_A_Stomata3,B_MidWidth_GuardCell_B_Stomata3,T_Number of Stomata,T_Max. Length_Stomata1,T_MidWidth_Stomata1,T_MidWidth_GuardCell_A_Stomata 1,T_MidWidth_GuardCell_B_Stomata1,T_Max. Length_Stomata2,T_MidWidth_Stomata2,T_MidWidth_GuardCell_A_Stomata 2,T_MidWidth_GuardCell_B_Stomata2,T_Max. Length_Stomata3,T_MidWidth_Stomata3,T_MidWidth_GuardCell_A_Stomata3,T_MidWidth_GuardCell_B_Stomata3,Ratio,Av_GCLengthB,Av_GCLengthT,Av_GCLength,Density_B,Density_T,SAI_B,SAI_T
6/27/2016,NAP-CE.33.3,GL Alvar,NAP-CE,33,3,16,0.03,0.022,0.005,0.005,0.028,0.018,0.005,0.002,0.025,0.017,0.004,0.004,11,0.028,0.018,0.004,0.005,0.028,0.017,0.005,0.004,0.027,0.015,0.004,0.005,0.6875,0.027666667,0.027666667,0.027666667,208.3333333,143.2291667,5.763888958,3.962673659
6/28/2016,ND-BSP.29.10,Prairie,ND-BSP,29,10,16,0.029,0.02,0.005,0.006,0.028,0.021,0.004,0.006,0.026,0.019,0.004,0.005,17,0.028,0.017,0.005,0.004,0.027,0.016,0.005,0.004,0.025,0.015,0.004,0.005,1.0625,0.027666667,0.026666667,0.027166667,208.3333333,221.3541667,5.763888958,5.902777852
7/25/2016,MAN-LCI.15.4,GL Alvar,MAN-LCI,15,4,16,0.03,0.021,0.005,0.005,0.026,0.019,0.004,0.004,0.027,0.02,0.004,0.005,8,0.026,0.017,0.004,0.004,0.024,0.018,0.004,0.005,0.024,0.017,0.004,0.004,0.5,0.027666667,0.024666667,0.026166667,208.3333333,104.1666667,5.763888958,2.569444479
7/27/2016,MAN-FOX.29.10,GL Alvar,MAN-FOX,29,10,16,0.03,0.023,0.008,0.007,0.027,0.021,0.006,0.006,0.026,0.022,0.005,0.005,14,0.024,0.019,0.004,0.004,0.025,0.017,0.004,0.004,0.024,0.017,0.003,0.005,0.875,0.027666667,0.024333333,0.026,208.3333333,182.2916667,5.763888958,4.435763828
7/29/2016,NAP-SCH.9.9,GL Alvar,NAP-SCH,9,9,17,0.027,0.022,0.005,0.006,0.024,0.02,0.004,0.003,0.027,0.02,0.004,0.004,12,0.028,0.019,0.005,0.006,0.028,0.018,0.004,0.006,0.027,0.021,0.006,0.005,0.705882353,0.026,0.027666667,0.026833333,221.3541667,156.25,5.755208333,4.322916719
7/30/2016,ND-BSP.22.1,Prairie,ND-BSP,22,1,15,0.03,0.02,0.004,0.005,0.026,0.017,0.004,0.004,0.032,0.023,0.006,0.005,8,0.027,0.018,0.004,0.005,0.028,0.019,0.005,0.006,0.032,0.019,0.005,0.005,0.533333333,0.029333333,0.029,0.029166667,195.3125,104.1666667,5.729166602,3.020833333
7/30/2016,SD-MUD.10.5,Prairie,SD-MUD,10,5,15,0.027,0.019,0.004,0.005,0.029,0.019,0.004,0.003,0.032,0.021,0.005,0.005,10,0.028,0.021,0.005,0.004,0.03,0.018,0.003,0.003,0.024,0.016,0.003,0.004,0.666666667,0.029333333,0.027333333,0.028333333,195.3125,130.2083333,5.729166602,3.559027734
7/27/2016,MAN-FOX.3.2,GL Alvar,MAN-FOX,3,2,18,0.024,0.018,0.003,0.004,0.025,0.016,0.004,0.004,0.024,0.018,0.004,0.005,11,0.025,0.019,0.003,0.004,0.024,0.013,0.003,0.002,0.029,0.016,0.005,0.004,0.611111111,0.024333333,0.026,0.025166667,234.375,143.2291667,5.703124922,3.723958333
7/29/2016,NAP-CE.19.1,GL Alvar,NAP-CE,19,1,16,0.027,0.024,0.005,0.004,0.028,0.022,0.005,0.006,0.027,0.021,0.005,0.004,9,0.031,0.019,0.005,0.005,0.027,0.019,0.005,0.004,0.029,0.018,0.005,0.005,0.5625,0.027333333,0.029,0.028166667,208.3333333,117.1875,5.694444375,3.3984375
7/30/2016,NAP-CE.29.8,GL Alvar,NAP-CE,29,8,16,0.027,0.022,0.005,0.005,0.027,0.023,0.006,0.006,0.028,0.024,0.005,0.006,13,0.028,0.023,0.005,0.005,0.029,0.025,0.007,0.006,0.028,0.022,0.005,0.005,0.8125,0.027333333,0.028333333,0.027833333,208.3333333,169.2708333,5.694444375,4.796006888
7/30/2016,SD-MUD.1.4,Prairie,SD-MUD,1,4,19,0.024,0.02,0.005,0.005,0.023,0.019,0.005,0.005,0.022,0.016,0.004,0.003,19,0.026,0.017,0.004,0.004,0.026,0.019,0.004,0.004,0.026,0.019,0.006,0.004,1,0.023,0.026,0.0245,247.3958333,247.3958333,5.690104167,6.432291667
7/27/2016,MAN-KIP.28.1,GL Alvar,MAN-KIP,28,1,17,0.027,0.018,0.004,0.005,0.025,0.02,0.004,0.004,0.025,0.02,0.005,0.004,14,0.022,0.017,0.005,0.004,0.024,0.017,0.004,0.004,0.021,0.017,0.005,0.005,0.823529412,0.025666667,0.022333333,0.024,221.3541667,182.2916667,5.681423685,4.071180495
6/28/2016,MI-DRI.5.11,GL Alvar,MI-DRI,5,11,15,0.03,0.02,0.005,0.005,0.029,0.024,0.006,0.006,0.028,0.02,0.005,0.006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.029,NA,NA,195.3125,NA,5.6640625,NA
7/30/2016,ND-BSP.33.1,Prairie,ND-BSP,33,1,14,0.031,0.019,0.003,0.005,0.029,0.019,0.003,0.005,0.033,0.021,0.004,0.005,10,0.029,0.019,0.004,0.004,0.03,0.018,0.004,0.004,0.029,0.02,0.005,0.004,0.714285714,0.031,0.029333333,0.030166667,182.2916667,130.2083333,5.651041667,3.819444401
7/30/2016,SD-MUD.10.3,Prairie,SD-MUD,10,3,14,0.032,0.021,0.005,0.005,0.032,0.02,0.004,0.007,0.029,0.019,0.004,0.005,12,0.031,0.018,0.004,0.005,0.029,0.017,0.005,0.004,0.028,0.023,0.007,0.007,0.857142857,0.031,0.029333333,0.030166667,182.2916667,156.25,5.651041667,4.583333281
7/29/2016,NAP-SCH.23.1,GL Alvar,NAP-SCH,23,1,16,0.029,0.022,0.004,0.004,0.026,0.02,0.002,0.003,0.026,0.022,0.003,0.004,12,0.028,0.022,0.007,0.005,0.026,0.021,0.005,0.005,0.032,0.022,0.004,0.005,0.75,0.027,0.028666667,0.027833333,208.3333333,156.25,5.625,4.479166719
7/27/2016,MAN-KIP.16.3,GL Alvar,MAN-KIP,16,3,16,0.026,0.017,0.003,0.004,0.028,0.017,0.003,0.005,0.027,0.018,0.003,0.003,9,0.027,0.018,0.003,0.003,0.027,0.019,0.005,0.004,0.027,0.014,0.003,0.003,0.5625,0.027,0.027,0.027,208.3333333,117.1875,5.625,3.1640625
7/27/2016,MAN-KIP.16.7,GL Alvar,MAN-KIP,16,7,16,0.028,0.02,0.004,0.004,0.029,0.017,0.004,0.004,0.024,0.017,0.005,0.003,8,0.028,0.017,0.004,0.004,0.027,0.019,0.004,0.005,0.025,0.016,0.003,0.004,0.5,0.027,0.026666667,0.026833333,208.3333333,104.1666667,5.625,2.777777813
7/27/2016,MAN-FOX.18.4,GL Alvar,MAN-FOX,18,4,16,0.027,0.021,0.004,0.005,0.027,0.022,0.005,0.006,0.027,0.021,0.005,0.005,15,0.028,0.02,0.007,0.006,0.025,0.014,0.004,0.005,0.023,0.016,0.005,0.005,0.9375,0.027,0.025333333,0.026166667,208.3333333,195.3125,5.625,4.947916602
7/10/2016,MN-PMG.17,Prairie,MN-PMG,17,NA,17,0.025,0.018,0.004,0.005,0.024,0.02,0.005,0.005,0.027,0.018,0.004,0.005,14,0.029,0.019,0.005,0.005,0.026,0.018,0.005,0.005,0.025,0.018,0.006,0.005,0.823529412,0.025333333,0.026666667,0.026,221.3541667,182.2916667,5.607638815,4.861111172
7/10/2016,MN-PMG.23,Prairie,MN-PMG,23,NA,15,0.03,0.022,0.004,0.005,0.03,0.019,0.004,0.005,0.026,0.016,0.004,0.004,11,0.03,0.017,0.004,0.004,0.027,0.017,0.004,0.004,0.03,0.029,0.017,0.005,0.733333333,0.028666667,0.029,0.028833333,195.3125,143.2291667,5.598958398,4.153645833
7/29/2016,MI-DRI.24.5,GL Alvar,MI-DRI,24,5,14,0.033,0.022,0.004,0.005,0.029,0.021,0.004,0.004,0.03,0.021,0.004,0.004,11,0.03,0.021,0.004,0.006,0.028,0.02,0.006,0.005,0.034,0.022,0.003,0.004,0.785714286,0.030666667,0.030666667,0.030666667,182.2916667,143.2291667,5.590277839,4.392361159
6/28/2016,ND-BSP.29.5,Prairie,ND-BSP,29,5,14,0.03,0.02,0.005,0.006,0.032,0.022,0.005,0.006,0.03,0.018,0.006,0.005,9,0.031,0.022,0.005,0.005,0.029,0.025,0.004,0.005,0.032,0.023,0.006,0.005,0.642857143,0.030666667,0.030666667,0.030666667,182.2916667,117.1875,5.590277839,3.593750039
7/27/2016,MAN-LCI.11.5,GL Alvar,MAN-LCI,11,5,16,0.027,0.018,0.006,0.005,0.026,0.019,0.006,0.006,0.027,0.019,0.005,0.005,8,0.029,0.02,0.007,0.007,0.029,0.02,0.007,0.005,0.03,0.017,0.004,0.006,0.5,0.026666667,0.029333333,0.028,208.3333333,104.1666667,5.555555625,3.055555521
7/28/2016,MB-CRN.17.5,M Alvar,MB-CRN,17,5,16,0.028,0.019,0.004,0.005,0.026,0.017,0.003,0.004,0.026,0.018,0.005,0.004,19,0.026,0.018,0.004,0.005,0.025,0.018,0.004,0.004,0.024,0.018,0.004,0.005,1.1875,0.026666667,0.025,0.025833333,208.3333333,247.3958333,5.555555625,6.184895833
7/27/2016,MAN-KIP.37.6,GL Alvar,MAN-KIP,37,6,17,0.025,0.016,0.003,0.004,0.025,0.015,0.003,0.003,0.025,0.015,0.003,0.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.025,NA,NA,221.3541667,NA,5.533854167,NA
7/10/2016,SD-MUD.23.2,Prairie,SD-MUD,23,2,17,0.026,0.021,0.004,0.005,0.025,0.019,0.005,0.005,0.024,0.02,0.005,0.005,11,0.027,0.019,0.004,0.003,0.029,0.018,0.003,0.004,0.028,0.018,0.003,0.005,0.647058824,0.025,0.028,0.0265,221.3541667,143.2291667,5.533854167,4.010416667
7/6/2016,MB-CRN.2.8,M Alvar,MB-CRN,2,8,17,0.025,0.02,0.005,0.005,0.026,0.018,0.004,0.005,0.024,0.017,0.004,0.005,11,0.025,0.018,0.005,0.005,0.024,0.017,0.004,0.005,0.029,0.021,0.007,0.006,0.647058824,0.025,0.026,0.0255,221.3541667,143.2291667,5.533854167,3.723958333
7/29/2016,MI-DRI.25.7,GL Alvar,MI-DRI,25,7,15,0.028,0.018,0.004,0.005,0.025,0.02,0.004,0.005,0.032,0.022,0.004,0.005,11,0.029,0.021,0.005,0.005,0.028,0.02,0.005,0.005,0.028,0.02,0.005,0.005,0.733333333,0.028333333,0.028333333,0.028333333,195.3125,143.2291667,5.533854102,4.058159674
7/27/2016,MAN-FOX.2.4,GL Alvar,MAN-FOX,2,4,15,0.029,0.02,0.004,0.005,0.027,0.02,0.005,0.005,0.029,0.018,0.005,0.005,13,0.028,0.017,0.004,0.005,0.027,0.019,0.004,0.006,0.026,0.022,0.005,0.006,0.866666667,0.028333333,0.027,0.027666667,195.3125,169.2708333,5.533854102,4.5703125
7/21/2016,CAR-NBA.8.8,GL Alvar,CAR-NBA,8,8,15,0.028,0.021,0.004,0.005,0.028,0.018,0.005,0.006,0.029,0.02,0.005,0.004,27,0.024,0.02,0.005,0.005,0.025,0.018,0.005,0.005,0.025,0.018,0.005,0.005,1.8,0.028333333,0.024666667,0.0265,195.3125,351.5625,5.533854102,8.671875117
7/16/2016,AB-LL.10.9,Prairie,AB-LL,10,9,14,0.031,0.024,0.006,0.006,0.031,0.026,0.008,0.007,0.029,0.024,0.006,0.007,10,0.03,0.023,0.008,0.006,0.029,0.023,0.007,0.006,0.03,0.021,0.006,0.007,0.714285714,0.030333333,0.029666667,0.03,182.2916667,130.2083333,5.529513828,3.862847266
7/27/2016,MAN-FOX.29.4,GL Alvar,MAN-FOX,29,4,16,0.025,0.019,0.004,0.005,0.027,0.016,0.004,0.003,0.027,0.019,0.004,0.004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.026333333,NA,NA,208.3333333,NA,5.486111042,NA
7/28/2016,MB-CRN.10.2,M Alvar,MB-CRN,10,2,16,0.025,0.021,0.005,0.004,0.026,0.02,0.005,0.004,0.028,0.023,0.005,0.003,12,0.028,0.018,0.004,0.004,0.026,0.019,0.005,0.003,0.029,0.019,0.006,0.005,0.75,0.026333333,0.027666667,0.027,208.3333333,156.25,5.486111042,4.322916719
7/28/2016,MAN-MIS.32.2,GL Alvar,MAN-MIS,32,2,16,0.025,0.019,0.004,0.004,0.027,0.019,0.004,0.004,0.027,0.021,0.005,0.004,8,0.027,0.017,0.004,0.003,0.027,0.019,0.003,0.004,0.028,0.023,0.005,0.006,0.5,0.026333333,0.027333333,0.026833333,208.3333333,104.1666667,5.486111042,2.847222188
7/21/2016,CAR-NBA.8.9,GL Alvar,CAR-NBA,8,9,16,0.029,0.019,0.005,0.004,0.025,0.019,0.004,0.004,0.025,0.021,0.004,0.005,26,0.027,0.019,0.004,0.003,0.025,0.019,0.003,0.005,0.023,0.019,0.005,0.004,1.625,0.026333333,0.025,0.025666667,208.3333333,338.5416667,5.486111042,8.463541667
7/25/2016,MI-DRI.13.3,GL Alvar,MI-DRI,13,3,15,0.029,0.02,0.004,0.005,0.028,0.02,0.004,0.005,0.027,0.018,0.004,0.005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.028,NA,NA,195.3125,NA,5.46875,NA
6/28/2016,MI-DRI.5.1,GL Alvar,MI-DRI,5,1,14,0.03,0.019,0.004,0.005,0.032,0.021,0.006,0.006,0.028,0.019,0.005,0.005,6,0.026,0.02,0.005,0.005,0.029,0.019,0.005,0.005,0.029,0.018,0.004,0.004,0.428571429,0.03,0.028,0.029,182.2916667,78.125,5.46875,2.1875
7/28/2016,MAN-MIS.20.5,GL Alvar,MAN-MIS,20,5,15,0.029,0.017,0.004,0.004,0.026,0.018,0.003,0.003,0.029,0.019,0.004,0.003,9,0.03,0.018,0.005,0.004,0.025,0.018,0.004,0.004,0.026,0.017,0.005,0.004,0.6,0.028,0.027,0.0275,195.3125,117.1875,5.46875,3.1640625
7/1/2016,ND-BSP.25.11,Prairie,ND-BSP,25,11,14,0.03,0.021,0.004,0.004,0.03,0.02,0.003,0.004,0.03,0.022,0.004,0.004,16,0.029,0.02,0.005,0.005,0.025,0.016,0.004,0.003,0.026,0.018,0.005,0.006,1.142857143,0.03,0.026666667,0.028333333,182.2916667,208.3333333,5.46875,5.555555625
7/21/2016,CAR-NBA.4.4,GL Alvar,CAR-NBA,4,4,15,0.027,0.017,0.004,0.004,0.027,0.019,0.006,0.004,0.03,0.021,0.004,0.005,14,0.028,0.021,0.005,0.005,0.028,0.021,0.004,0.006,0.022,0.018,0.005,0.005,0.933333333,0.028,0.026,0.027,195.3125,182.2916667,5.46875,4.739583333
7/27/2016,MAN-KIP.24.4,GL Alvar,MAN-KIP,24,4,17,0.025,0.017,0.005,0.004,0.024,0.018,0.004,0.004,0.025,0.017,0.003,0.005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.024666667,NA,NA,221.3541667,NA,5.460069518,NA
7/30/2016,NAP-CE.23.9,GL Alvar,NAP-CE,23,9,16,0.026,0.02,0.004,0.004,0.026,0.018,0.003,0.003,0.026,0.019,0.003,0.004,8,0.029,0.02,0.004,0.005,0.032,0.022,0.005,0.005,0.029,0.02,0.005,0.005,0.5,0.026,0.03,0.028,208.3333333,104.1666667,5.416666667,3.125
7/1/2016,ND-BSP.25.5,Prairie,ND-BSP,25,5,14,0.03,0.021,0.005,0.005,0.029,0.022,0.005,0.005,0.03,0.02,0.005,0.005,9,0.029,0.019,0.005,0.005,0.027,0.019,0.004,0.006,0.03,0.02,0.004,0.005,0.642857143,0.029666667,0.028666667,0.029166667,182.2916667,117.1875,5.407986172,3.359375039
7/28/2016,MAN-LCI.9.4,GL Alvar,MAN-LCI,9,4,14,0.031,0.024,0.006,0.006,0.03,0.023,0.005,0.005,0.028,0.022,0.005,0.005,10,0.028,0.018,0.004,0.006,0.029,0.017,0.005,0.006,0.026,0.014,0.004,0.004,0.714285714,0.029666667,0.027666667,0.028666667,182.2916667,130.2083333,5.407986172,3.602430599
7/29/2016,MI-DRI.15.9,GL Alvar,MI-DRI,15,9,15,0.029,0.017,0.004,0.004,0.026,0.016,0.003,0.004,0.028,0.018,0.005,0.005,8,0.032,0.019,0.005,0.005,0.031,0.019,0.005,0.005,0.03,0.02,0.005,0.005,0.533333333,0.027666667,0.031,0.029333333,195.3125,104.1666667,5.403645898,3.229166667
7/28/2016,MAN-MIS.11.1,GL Alvar,MAN-MIS,11,1,15,0.03,0.022,0.005,0.004,0.027,0.021,0.006,0.004,0.026,0.02,0.004,0.004,10,0.026,0.017,0.004,0.003,0.031,0.021,0.005,0.005,0.03,0.017,0.004,0.003,0.666666667,0.027666667,0.029,0.028333333,195.3125,130.2083333,5.403645898,3.776041667
7/30/2016,WNY-CB.18.9,GL Alvar,WNY-CB,18,9,15,0.029,0.02,0.004,0.004,0.026,0.018,0.004,0.004,0.028,0.022,0.006,0.005,14,0.026,0.018,0.005,0.004,0.029,0.02,0.005,0.005,0.027,0.017,0.005,0.005,0.933333333,0.027666667,0.027333333,0.0275,195.3125,182.2916667,5.403645898,4.982638828
7/27/2016,MAN-FOX.18.3,GL Alvar,MAN-FOX,18,3,15,0.031,0.021,0.004,0.005,0.025,0.018,0.003,0.004,0.027,0.016,0.002,0.004,21,0.028,0.015,0.002,0.003,0.028,0.018,0.004,0.004,0.023,0.019,0.005,0.005,1.4,0.027666667,0.026333333,0.027,195.3125,273.4375,5.403645898,7.200520742
7/5/2016,WNY-CB.2.2,GL Alvar,WNY-CB,2,2,15,0.028,0.018,0.005,0.004,0.027,0.016,0.004,0.004,0.028,0.018,0.004,0.004,12,0.024,0.016,0.004,0.004,0.027,0.017,0.004,0.004,0.028,0.019,0.004,0.005,0.8,0.027666667,0.026333333,0.027,195.3125,156.25,5.403645898,4.114583281
7/30/2016,WNY-CB.23.2,GL Alvar,WNY-CB,23,2,17,0.028,0.021,0.004,0.004,0.023,0.018,0.004,0.004,0.022,0.015,0.003,0.003,9,0.028,0.019,0.005,0.005,0.027,0.022,0.004,0.004,0.026,0.017,0.003,0.004,0.529411765,0.024333333,0.027,0.025666667,221.3541667,117.1875,5.386284648,3.1640625
6/27/2016,NAP-CE.7.11,GL Alvar,NAP-CE,7,11,17,0.023,0.021,0.005,0.005,0.026,0.019,0.005,0.005,0.024,0.017,0.004,0.005,21,0.025,0.017,0.004,0.004,0.025,0.017,0.005,0.005,0.022,0.017,0.004,0.005,1.235294118,0.024333333,0.024,0.024166667,221.3541667,273.4375,5.386284648,6.5625
7/18/2016,CAR-NBA.1.3,GL Alvar,CAR-NBA,1,3,17,0.024,0.016,0.004,0.003,0.025,0.017,0.004,0.005,0.024,0.015,0.004,0.004,17,0.023,0.016,0.004,0.006,0.024,0.014,0.004,0.004,0.023,0.018,0.005,0.005,1,0.024333333,0.023333333,0.023833333,221.3541667,221.3541667,5.386284648,5.164930482
7/28/2016,MB-CRN.17.7,M Alvar,MB-CRN,17,7,16,0.027,0.018,0.005,0.004,0.023,0.015,0.003,0.003,0.027,0.019,0.005,0.006,17,0.029,0.017,0.004,0.004,0.027,0.017,0.005,0.005,0.025,0.019,0.004,0.005,1.0625,0.025666667,0.027,0.026333333,208.3333333,221.3541667,5.347222292,5.9765625
7/12/2016,WA-BLK.21,Prairie,WA-BLK,21,NA,14,0.029,0.021,0.006,0.005,0.029,0.023,0.005,0.005,0.03,0.021,0.004,0.006,8,0.032,0.02,0.005,0.006,0.032,0.02,0.006,0.006,0.03,0.022,0.006,0.006,0.571428571,0.029333333,0.031333333,0.030333333,182.2916667,104.1666667,5.347222161,3.263888854
7/27/2016,MAN-LCI.12.1,GL Alvar,MAN-LCI,12,1,14,0.029,0.018,0.005,0.006,0.028,0.021,0.003,0.004,0.031,0.018,0.003,0.006,9,0.03,0.02,0.007,0.007,0.031,0.02,0.006,0.006,0.026,0.019,0.005,0.006,0.642857143,0.029333333,0.029,0.029166667,182.2916667,117.1875,5.347222161,3.3984375
7/28/2016,MAN-LCI.3.6,GL Alvar,MAN-LCI,3,6,14,0.029,0.022,0.005,0.005,0.03,0.023,0.006,0.006,0.029,0.022,0.005,0.006,15,0.025,0.019,0.004,0.005,0.024,0.019,0.005,0.007,0.025,0.018,0.005,0.006,1.071428571,0.029333333,0.024666667,0.027,182.2916667,195.3125,5.347222161,4.817708398
7/10/2016,SD-MUD.23.9,Prairie,SD-MUD,23,9,14,0.029,0.021,0.005,0.006,0.031,0.023,0.005,0.006,0.028,0.021,0.005,0.006,13,0.026,0.022,0.007,0.007,0.023,0.02,0.005,0.006,0.025,0.022,0.005,0.006,0.928571429,0.029333333,0.024666667,0.027,182.2916667,169.2708333,5.347222161,4.175347279
7/20/2016,CAR-NBA.12.7,GL Alvar,CAR-NBA,12,7,15,0.026,0.02,0.003,0.004,0.028,0.019,0.004,0.004,0.028,0.019,0.004,0.005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.027333333,NA,NA,195.3125,NA,5.338541602,NA
7/27/2016,MAN-FOX.3.5,GL Alvar,MAN-FOX,3,5,15,0.026,0.016,0.005,0.003,0.027,0.022,0.005,0.005,0.029,0.016,0.005,0.005,11,0.024,0.016,0.003,0.004,0.027,0.016,0.004,0.005,0.024,0.017,0.006,0.005,0.733333333,0.027333333,0.025,0.026166667,195.3125,143.2291667,5.338541602,3.580729167
7/28/2016,MB-CRN.27.4,M Alvar,MB-CRN,27,4,15,0.028,0.019,0.005,0.005,0.028,0.016,0.004,0.004,0.026,0.02,0.006,0.005,19,0.021,0.018,0.005,0.005,0.02,0.015,0.004,0.003,0.022,0.016,0.004,0.004,1.266666667,0.027333333,0.021,0.024166667,195.3125,247.3958333,5.338541602,5.1953125
7/18/2016,AB-LL.13.3,Prairie,AB-LL,13,3,17,0.024,0.02,0.005,0.004,0.022,0.016,0.004,0.004,0.026,0.017,0.003,0.004,9,0.031,0.022,0.005,0.005,0.031,0.02,0.004,0.004,0.028,0.02,0.007,0.005,0.529411765,0.024,0.03,0.027,221.3541667,117.1875,5.3125,3.515625
7/6/2016,MB-MR.21.5,M Alvar,MB-MR,21,5,17,0.024,0.018,0.005,0.005,0.024,0.019,0.005,0.005,0.024,0.019,0.004,0.004,17,0.026,0.019,0.006,0.005,0.025,0.019,0.006,0.005,0.026,0.019,0.005,0.006,1,0.024,0.025666667,0.024833333,221.3541667,221.3541667,5.3125,5.681423685
6/28/2016,MI-DRI.5.3,GL Alvar,MI-DRI,5,3,13,0.03,0.019,0.005,0.004,0.033,0.02,0.005,0.005,0.031,0.022,0.006,0.006,12,0.029,0.02,0.005,0.005,0.027,0.018,0.003,0.006,0.026,0.018,0.004,0.006,0.923076923,0.031333333,0.027333333,0.029333333,169.2708333,156.25,5.303819388,4.270833281
7/28/2016,MAN-MIS.23.1,GL Alvar,MAN-MIS,23,1,14,0.029,0.02,0.004,0.004,0.029,0.02,0.004,0.004,0.029,0.022,0.005,0.004,11,0.031,0.019,0.005,0.005,0.031,0.017,0.005,0.004,0.033,0.023,0.006,0.006,0.785714286,0.029,0.031666667,0.030333333,182.2916667,143.2291667,5.286458333,4.535590326
7/29/2016,NAP-SCH.20.2,GL Alvar,NAP-SCH,20,2,14,0.03,0.02,0.003,0.003,0.028,0.018,0.005,0.005,0.029,0.02,0.005,0.005,7,0.029,0.017,0.004,0.004,0.028,0.018,0.005,0.004,0.033,0.019,0.004,0.005,0.5,0.029,0.03,0.0295,182.2916667,91.14583333,5.286458333,2.734375
7/30/2016,ND-BSP.22.2,Prairie,ND-BSP,22,2,14,0.031,0.019,0.003,0.004,0.027,0.018,0.004,0.003,0.029,0.016,0.002,0.002,14,0.03,0.019,0.005,0.004,0.027,0.019,0.005,0.004,0.028,0.018,0.004,0.004,1,0.029,0.028333333,0.028666667,182.2916667,182.2916667,5.286458333,5.164930495
7/6/2016,MB-CRN.2.3,M Alvar,MB-CRN,2,3,14,0.029,0.021,0.005,0.005,0.029,0.022,0.004,0.004,0.029,0.018,0.005,0.005,12,0.028,0.019,0.004,0.005,0.028,0.019,0.005,0.006,0.028,0.019,0.005,0.005,0.857142857,0.029,0.028,0.0285,182.2916667,156.25,5.286458333,4.375
7/16/2016,AB-LL.10.6,Prairie,AB-LL,10,6,14,0.029,0.018,0.006,0.007,0.029,0.022,0.007,0.007,0.029,0.022,0.007,0.007,9,0.026,0.019,0.004,0.004,0.027,0.02,0.007,0.006,0.028,0.019,0.005,0.004,0.642857143,0.029,0.027,0.028,182.2916667,117.1875,5.286458333,3.1640625
7/30/2016,NAP-CE.29.6,GL Alvar,NAP-CE,29,6,16,0.026,0.019,0.004,0.004,0.025,0.02,0.004,0.004,0.025,0.019,0.004,0.004,14,0.027,0.019,0.003,0.004,0.028,0.02,0.006,0.005,0.027,0.021,0.005,0.005,0.875,0.025333333,0.027333333,0.026333333,208.3333333,182.2916667,5.277777708,4.982638828
7/28/2016,MB-MR.19.1,M Alvar,MB-MR,19,1,16,0.024,0.02,0.003,0.003,0.027,0.019,0.003,0.004,0.025,0.024,0.006,0.006,16,0.026,0.019,0.004,0.004,0.026,0.019,0.005,0.005,0.027,0.019,0.005,0.004,1,0.025333333,0.026333333,0.025833333,208.3333333,208.3333333,5.277777708,5.486111042
7/21/2016,CAR-NBA.7.11,GL Alvar,CAR-NBA,7,11,16,0.026,0.019,0.004,0.004,0.025,0.02,0.008,0.008,0.025,0.02,0.006,0.007,14,0.024,0.02,0.006,0.005,0.025,0.017,0.005,0.004,0.023,0.018,0.004,0.003,0.875,0.025333333,0.024,0.024666667,208.3333333,182.2916667,5.277777708,4.375
7/27/2016,MAN-FOX.18.2,GL Alvar,MAN-FOX,18,2,14,0.028,0.022,0.005,0.005,0.028,0.024,0.006,0.007,0.03,0.019,0.004,0.004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.028666667,NA,NA,182.2916667,NA,5.225694505,NA
7/29/2016,MI-DRI.25.6,GL Alvar,MI-DRI,25,6,14,0.03,0.021,0.006,0.006,0.029,0.019,0.005,0.005,0.027,0.02,0.005,0.005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.028666667,NA,NA,182.2916667,NA,5.225694505,NA
7/10/2016,MN-PMG.22,Prairie,MN-PMG,22,NA,14,0.029,0.018,0.004,0.003,0.031,0.019,0.004,0.005,0.026,0.019,0.005,0.004,7,0.035,0.023,0.006,0.007,0.03,0.02,0.004,0.005,0.031,0.019,0.005,0.006,0.5,0.028666667,0.032,0.030333333,182.2916667,91.14583333,5.225694505,2.916666667
